"ANO_ELEICAO","DESCRICAO_UE","SIGLA_PARTIDO","NOME_PARTIDO","CODIGO_SEXO","DESC_SIT_TOT_TURNO","QTDE_VOTOS"
"2004","GLORIA DO GOITA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","5180"
"2004","ESTANCIA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","9384"
"2004","GOVERNADOR NEWTON BELLO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2310"
"2004","ARAMARI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","352"
"2004","APIACA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2567"
"2004","DOMINGOS MARTINS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","6505"
"2004","COMERCINHO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1723"
"2004","PILOES","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2765"
"2004","JACINTO MACHADO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","460"
"2004","ITAPIPOCA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","20534"
"2004","FRECHEIRINHA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1542"
"2004","JATOBA","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","3230"
"2004","CODAJAS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4484"
"2004","CAPINZAL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","4946"
"2004","CANDEIAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1859"
"2004","SAO FRANCISCO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1054"
"2004","RONCADOR","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","3940"
"2004","TREMEDAL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","4910"
"2004","MARINOPOLIS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1168"
"2004","JUNDIA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1260"
"2004","BORBA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3841"
"2004","MARAU","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","153"
"2004","TABAPORA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","644"
"2004","PAULA FREITAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","509"
"2004","CARAUARI","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4899"
"2004","IRARA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","150"
"2004","SALGADO FILHO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1517"
"2004","JERONIMO MONTEIRO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4176"
"2004","TURVO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4209"
"2004","PIRATINI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1119"
"2004","CANGUARETAMA","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","5745"
"2004","JAGUARIBARA","PPS","PARTIDO POPULAR SOCIALISTA","4","ELEITO","3155"
"2004","SAO VICENTE FERRER","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","2120"
"2004","PENDENCIAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","400"
"2004","NATIVIDADE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1621"
"2004","MONTES CLAROS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","87492"
"2004","FORMOSO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2617"
"2004","DEODAPOLIS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1937"
"2004","PRESIDENTE GETULIO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4670"
"2004","POTIRETAMA","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","866"
"2004","BURITI DOS LOPES","PPS","PARTIDO POPULAR SOCIALISTA","4","ELEITO","4735"
"2004","SANTO INACIO DO PIAUI","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","808"
"2004","SANTA RITA DO TRIVELATO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","752"
"2004","TANQUE D ARCA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1132"
"2004","DIVINA PASTORA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","24"
"2004","MONTES CLAROS","PPS","PARTIDO POPULAR SOCIALISTA","2","2º TURNO","65321"
"2004","FOZ DO JORDAO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1562"
"2004","SAO BENEDITO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","11764"
"2004","SANTO EXPEDITO DO SUL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","799"
"2004","CABROBO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","5733"
"2004","DIVINOPOLIS DE GOIAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1719"
"2004","UBIRATA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","5830"
"2004","ITACOATIARA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","21033"
"2004","CURACA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","4298"
"2004","ITACURUBA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1813"
"2004","VARZEA BRANCA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1044"
"2004","SAO PEDRO DO IVAI","PPS","PARTIDO POPULAR SOCIALISTA","2","RENÚNCIA/FALECIMENTO COM SUBSTITUIÇÃO","4356"
"2004","BARRA DO PIRAI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","5763"
"2004","SAO GONCALO DO AMARANTE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2303"
"2004","MERUOCA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3744"
"2004","RIO DE JANEIRO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","26567"
"2004","MARABA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","214"
"2004","BELMONTE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","890"
"2004","CONCHAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2200"
"2004","BELO ORIENTE","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","731"
"2004","ANASTACIO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","218"
"2004","TONANTINS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1775"
"2004","SAO JOSE DE PIRANHAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","4505"
"2004","CORREIA PINTO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","5164"
"2004","BRASILANDIA DO SUL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","976"
"2004","CAMPOS LINDOS","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","653"
"2004","FORQUILHA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2105"
"2004","MORROS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","441"
"2004","JAGUARACU","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","514"
"2004","BERURI","PPS","PARTIDO POPULAR SOCIALISTA","2","RENÚNCIA/FALECIMENTO COM SUBSTITUIÇÃO","2133"
"2004","ANTONIO MARTINS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2004"
"2004","TRES PONTAS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","14413"
"2004","MACAUBAL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1460"
"2004","CONDADO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2757"
"2004","SAO DOMINGOS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1459"
"2004","IPUEIRAS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","11134"
"2004","LAGO DA PEDRA","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","10684"
"2004","POCO FUNDO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2167"
"2004","RIO NOVO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2422"
"2004","VISTA GAUCHA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1056"
"2004","GENERAL CARNEIRO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4796"
"2004","IPIRANGA DO NORTE","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1479"
"2004","GUAJARA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2559"
"2004","VILA BELA DA SANTISSIMA TRINDADE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2278"
"2004","TUNAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1274"
"2004","ROLIM DE MOURA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1086"
"2004","NOVA MAMORE","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","5878"
"2004","LARANJAL PAULISTA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","733"
"2004","SANTA LUZIA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","5580"
"2004","PACOTI","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4518"
"2004","SERRA DO SALITRE","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","3193"
"2004","SAO JOAO DO JAGUARIBE","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","3403"
"2004","BUENO BRANDAO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","3498"
"2004","JARAGUA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","10607"
"2004","GUARAPARI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","14937"
"2004","FRANCISCO SANTOS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2379"
"2004","JARAGUARI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","35"
"2004","CUJUBIM","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","945"
"2004","LUZIANIA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2393"
"2004","VENDA NOVA DO IMIGRANTE","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","6020"
"2004","TUNEIRAS DO OESTE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2173"
"2004","SORRISO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","11121"
"2004","BARUERI","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","107887"
"2004","CUSTODIA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3151"
"2004","SAO JOSE DA TAPERA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","443"
"2004","LINDOIA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2210"
"2004","MARCO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","6202"
"2004","RIBEIRAO BONITO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4534"
"2004","PIRANGI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","912"
"2004","CAUCAIA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","4219"
"2004","CHAPADA DOS GUIMARAES","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2793"
"2004","RAPOSOS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1684"
"2004","NOSSA SENHORA DO SOCORRO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","33541"
"2004","GUIMARANIA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2178"
"2004","TURVANIA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1886"
"2004","CORNELIO PROCOPIO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","6279"
"2004","TAPEJARA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","3720"
"2004","URUBURETAMA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","8323"
"2004","SAO JOSE DO PEIXE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1046"
"2004","PRESIDENTE VARGAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","710"
"2004","CARIUS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","6450"
"2004","ARAGUAIANA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1080"
"2004","CAPIXABA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","879"
"2004","OLINDA NOVA DO MARANHAO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","65"
"2004","RIO AZUL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2410"
"2004","SANTA RITA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1086"
"2004","TAMANDARE","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","51"
"2004","PARAGUACU","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","905"
"2004","CARMO DO CAJURU","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3223"
"2004","CASTELO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","9845"
"2004","ROSARIO DA LIMEIRA","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","1529"
"2004","JUSCIMEIRA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1705"
"2004","IBATEGUARA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","8"
"2004","EUCLIDES DA CUNHA PAULISTA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2083"
"2004","PAULO FRONTIN","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1835"
"2004","UPANEMA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2922"
"2004","RANCHO ALEGRE D'OESTE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","733"
"2004","SANTA LUCIA","PPS","PARTIDO POPULAR SOCIALISTA","2","RENÚNCIA/FALECIMENTO COM SUBSTITUIÇÃO","3590"
"2004","LAGOA FORMOSA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","364"
"2004","CANUTAMA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1763"
"2004","JOAQUIM PIRES","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1912"
"2004","BAIXO GUANDU","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","8764"
"2004","MANDAGUARI","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","5140"
"2004","BREJO GRANDE DO ARAGUAIA","PPS","PARTIDO POPULAR SOCIALISTA","2","#NULO#","76"
"2004","ELESBAO VELOSO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","25"
"2004","CARMOLANDIA","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","529"
"2004","CONCORDIA DO PARA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","5759"
"2004","VARJOTA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4760"
"2004","ASSAI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","137"
"2004","MATUPA","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","2165"
"2004","JUTAI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1131"
"2004","SANTA AMELIA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","122"
"2004","SOURE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3066"
"2004","MALLET","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1049"
"2004","ENTRE RIOS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1572"
"2004","ATILIO VIVACQUA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2333"
"2004","INDIANOPOLIS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1158"
"2004","CACU","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2507"
"2004","AREALVA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2385"
"2004","RIO BRANCO DO SUL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","6948"
"2004","SIGEFREDO PACHECO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1929"
"2004","ANORI","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2553"
"2004","BARRA DO RIBEIRO","PPS","PARTIDO POPULAR SOCIALISTA","2","#NULO#","813"
"2004","VARJAO","PPS","PARTIDO POPULAR SOCIALISTA","4","#NULO#","986"
"2004","PRESIDENTE ALVES","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","816"
"2004","ANGATUBA","PPS","PARTIDO POPULAR SOCIALISTA","2","#NULO#","715"
"2004","ESTRELA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","9881"
"2004","SAO MATEUS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","24422"
"2004","TERRA ROXA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2455"
"2004","NOVA LACERDA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","952"
"2004","JEQUITIBA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","759"
"2004","GOVERNADOR LINDENBERG","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2468"
"2004","ANGICO","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","850"
"2004","ENVIRA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2437"
"2004","CAPISTRANO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","11"
"2004","RIBAS DO RIO PARDO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2911"
"2004","TORITAMA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","6808"
"2004","SAO JOSE DO XINGU","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","913"
"2004","PENAFORTE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2335"
"2004","CRUZEIRO DO OESTE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2098"
"2004","SAO PEDRO DO IGUACU","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2601"
"2004","JOAQUIM GOMES","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","193"
"2004","DOURADO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1893"
"2004","SANTA LEOPOLDINA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","5711"
"2004","PALMEIRAS DE GOIAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","261"
"2004","JENIPAPO DE MINAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","35"
"2004","FELIXLANDIA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4029"
"2004","ITAMARANDIBA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","578"
"2004","LAJE DO MURIAE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","164"
"2004","CABACEIRAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1589"
"2004","CAMBUQUIRA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2308"
"2004","CAREIRO DA VARZEA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","5024"
"2004","JOSE RAYDAN","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","959"
"2004","CACHOEIRA DA PRATA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","512"
"2004","SAO FRANCISCO DO SUL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","5906"
"2004","INDIAVAI","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1351"
"2004","GENERAL SAMPAIO","PPS","PARTIDO POPULAR SOCIALISTA","4","ELEITO","2034"
"2004","CAMPANHA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2205"
"2004","PIMENTEIRAS","PPS","PARTIDO POPULAR SOCIALISTA","4","NÃO ELEITO","2306"
"2004","BRAGANCA PAULISTA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3848"
"2004","GUARAPUAVA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","31929"
"2004","ECHAPORA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2618"
"2004","TERRA BOA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1128"
"2004","SAO BENTO DO SAPUCAI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1312"
"2004","ITAPUI","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2545"
"2004","FORTALEZA DOS NOGUEIRAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","136"
"2004","BOM SUCESSO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3202"
"2004","MARAVILHAS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2909"
"2004","ALCANTIL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","457"
"2004","GLORIA D'OESTE","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","954"
"2004","ROSEIRA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","3494"
"2004","FERRAZ DE VASCONCELOS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","20077"
"2004","MATOS COSTA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1073"
"2004","SERRINHA DOS PINTOS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","886"
"2004","SANTANA DO IPANEMA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","61"
"2004","SANTA HELENA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","21"
"2004","MATRINCHA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1969"
"2004","SARANDI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","4096"
"2004","QUARTEL GERAL","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","439"
"2004","SAO LUIS DO CURU","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","22"
"2004","VIANA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","8122"
"2004","SAUDADE DO IGUACU","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1644"
"2004","EIRUNEPE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3968"
"2004","PORTO ESPERIDIAO","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2672"
"2004","BRAGANEY","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1654"
"2004","HUMAITA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","6944"
"2004","CRATO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","688"
"2004","SENADOR MODESTINO GONCALVES","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1953"
"2004","JAGUARETAMA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","4348"
"2004","GROSSOS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2984"
"2004","JEQUIA DA PRAIA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1868"
"2004","TAPURAH","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2040"
"2004","MORRETES","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","4756"
"2004","SAO PAULO DO POTENGI","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","5685"
"2004","RENASCENCA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1773"
"2004","MISSAO VELHA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","9170"
"2004","RIO REAL","PPS","PARTIDO POPULAR SOCIALISTA","2","#NULO#","19"
"2004","CAMPO MAIOR","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","9047"
"2004","SURUBIM","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2084"
"2004","SAO LOURENCO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1792"
"2004","SAO JOSE DA BELA VISTA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","1703"
"2004","ITACAMBIRA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","42"
"2004","JATAI","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2589"
"2004","LAURO MULLER","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","47"
"2004","CAMPO LARGO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","6084"
"2004","AGUA BOA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4328"
"2004","FERROS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3252"
"2004","CACHOEIRA DOS INDIOS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","2644"
"2004","MARCELANDIA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","4818"
"2004","TERRA RICA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","733"
"2004","ANAMA","PPS","PARTIDO POPULAR SOCIALISTA","2","RENÚNCIA/FALECIMENTO COM SUBSTITUIÇÃO","2383"
"2004","GROAIRAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","456"
"2004","BREJETUBA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","3156"
"2004","ITAMARATI","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","1880"
"2004","LAGOA GRANDE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","241"
"2004","TIANGUA","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","12236"
"2004","PORTO ACRE","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","2095"
"2004","JAPOATA","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","3806"
